Order_ID,Order_Date,City,State,Category,Sub_Category,Product_Name,Brand,Quantity,Unit_Price,Discount,Sales,Profit,Customer_Type,Delivery_Time_Min,Payment_Method,Rating
B1784,2026-05-15,Bengaluru,Karnataka,Beverages,Beverages,Soft Drink,Coca-Cola,4,752,0,3008,723.16,Returning,37,Cash,3.4
B1785,2026-06-07,Pune,Maharashtra,Grocery,Grocery,Atta,Aashirvaad,4,579,10,2084.4,321,New,47,Cash,4.7
B1786,2026-06-27,Ahmedabad,Gujarat,Dairy,Dairy,Milk,Amul,1,646,20,516.8,74.44,Returning,15,Cash,3.6
B1787,2026-06-20,Delhi,Delhi,Snacks,Snacks,Biscuits,Britannia,6,522,5,2975.4,598,Returning,15,Wallet,4.6
B1788,2026-03-04,Pune,Maharashtra,Fruits,Fruits,Apple,Fresh,5,280,10,1260,288.72,New,28,Cash,4.7
B1789,2026-04-19,Mumbai,Maharashtra,Beverages,Beverages,Soft Drink,Coca-Cola,1,347,20,277.6,41.18,Returning,48,UPI,4.7
B1790,2026-03-04,Delhi,Delhi,Fruits,Fruits,Apple,Fresh,4,535,10,1926,290.15,Returning,23,Cash,4.4
B1791,2026-04-01,Delhi,Delhi,Snacks,Snacks,Chips,Lay's,8,464,20,2969.6,252,Returning,21,UPI,3.8
B1792,2026-06-01,Mumbai,Maharashtra,Grocery,Grocery,Rice,Fortune,4,791,10,2847.6,619.18,New,29,UPI,3.5
B1793,2026-03-13,Delhi,Delhi,Dairy,Dairy,Milk,Amul,7,482,0,3374,767.3,New,47,Credit Card,3.1
B1794,2026-05-16,Jaipur,Rajasthan,Fruits,Fruits,Banana,Fresh,3,646,20,1550.4,331.72,Returning,21,Cash,3.5
B1795,2026-02-08,Mumbai,Maharashtra,Beverages,Beverages,Juice,Real,8,781,10,5623.2,523.36,New,28,UPI,4.9
B1796,2026-05-11,Jaipur,Rajasthan,Snacks,Snacks,Chips,Lay's,1,660,0,660,160.34,New,12,Wallet,4.2
B1797,2026-05-22,Delhi,Delhi,Beverages,Beverages,Juice,Real,4,357,5,1356.6,161.91,Returning,51,UPI,4.7
B1798,2026-05-30,Mumbai,Maharashtra,Fruits,Fruits,Banana,Fresh,4,314,15,1067.6,120.24,Returning,54,Credit Card,4
B1799,2026-01-01,Pune,Maharashtra,Dairy,Dairy,Curd,Mother Dairy,1,507,20,405.6,74.85,Returning,33,Cash,4.2
B1800,2026-06-01,Pune,Maharashtra,Snacks,Snacks,Chips,Lay's,2,251,15,426.7,68.37,Returning,51,Cash,3.1
B1801,2026-05-21,Mumbai,Maharashtra,Grocery,Grocery,Atta,Aashirvaad,2,23,10,41.4,4.51,Returning,13,Wallet,3.6
B1802,2026-04-28,Bengaluru,Karnataka,Fruits,Fruits,Banana,Fresh,4,498,20,1593.6,157.22,New,42,Wallet,4.8
B1803,2026-03-18,Delhi,Delhi,Dairy,Dairy,Curd,Mother Dairy,5,619,0,3095,451.54,New,51,Cash,3.3
B1804,2026-05-29,Pune,Maharashtra,Snacks,Snacks,Chips,Lay's,6,705,20,3384,400.41,New,11,Credit Card,4.3
B1805,2026-02-23,Delhi,Delhi,Beverages,Beverages,Soft Drink,Coca-Cola,2,595,0,1190,274.4,Returning,37,Credit Card,3.4
B1806,2026-03-18,Ahmedabad,Gujarat,Grocery,Grocery,Atta,Aashirvaad,8,620,0,4960,856.8,New,22,UPI,3.1
B1807,2026-03-05,Mumbai,Maharashtra,Dairy,Dairy,Milk,Amul,4,647,10,2329.2,406.42,New,32,UPI,3.1
B1808,2026-06-01,Mumbai,Maharashtra,Snacks,Snacks,Chips,Lay's,8,398,20,2547.2,630.86,New,11,Wallet,3.7
B1809,2026-01-17,Jaipur,Rajasthan,Beverages,Beverages,Soft Drink,Coca-Cola,6,76,5,433.2,60.87,New,46,Wallet,3.1
B1810,2026-04-26,Mumbai,Maharashtra,Grocery,Grocery,Rice,Fortune,5,535,20,2140,368.49,Returning,33,Wallet,3.3
B1811,2026-04-15,Pune,Maharashtra,Fruits,Fruits,Apple,Fresh,2,559,5,1062.1,188.41,Returning,51,Credit Card,4
B1812,2026-01-26,Jaipur,Rajasthan,Beverages,Beverages,Juice,Real,2,417,10,750.6,113.89,New,16,Cash,4.3
B1813,2026-04-29,Jaipur,Rajasthan,Beverages,Beverages,Soft Drink,Coca-Cola,5,39,0,195,31.66,New,32,UPI,4.9
B1814,2026-03-27,Pune,Maharashtra,Beverages,Beverages,Soft Drink,Coca-Cola,8,438,15,2978.4,695.86,New,34,UPI,3.3
B1815,2026-02-06,Pune,Maharashtra,Beverages,Beverages,Soft Drink,Coca-Cola,6,672,10,3628.8,389.64,New,48,Cash,4.3
B1816,2026-05-25,Pune,Maharashtra,Fruits,Fruits,Apple,Fresh,5,105,15,446.25,54.93,Returning,57,Credit Card,4
B1817,2026-06-21,Jaipur,Rajasthan,Snacks,Snacks,Chips,Lay's,1,613,10,551.7,117.25,Returning,51,Cash,3.6
B1818,2026-05-08,Pune,Maharashtra,Dairy,Dairy,Curd,Mother Dairy,7,186,20,1041.6,96.51,New,29,Wallet,4.7
B1819,2026-02-22,Mumbai,Maharashtra,Dairy,Dairy,Curd,Mother Dairy,5,26,5,123.5,14.77,Returning,36,Wallet,4.3
B1820,2026-06-03,Pune,Maharashtra,Dairy,Dairy,Curd,Mother Dairy,4,783,5,2975.4,390.87,Returning,11,Cash,4.2
B1821,2026-04-23,Pune,Maharashtra,Fruits,Fruits,Apple,Fresh,3,600,5,1710,153.88,New,33,Credit Card,3.3
B1822,2026-05-22,Delhi,Delhi,Snacks,Snacks,Chips,Lay's,5,94,0,470,93.26,New,49,Wallet,4.6
B1823,2026-04-29,Pune,Maharashtra,Snacks,Snacks,Chips,Lay's,5,752,0,3760,632.67,New,45,Credit Card,4.5
B1824,2026-01-10,Delhi,Delhi,Beverages,Beverages,Juice,Real,6,781,5,4451.7,1088.35,New,13,UPI,4.4
B1825,2026-06-17,Delhi,Delhi,Fruits,Fruits,Banana,Fresh,8,773,20,4947.2,399.48,New,17,Wallet,3.1
B1826,2026-02-27,Mumbai,Maharashtra,Snacks,Snacks,Biscuits,Britannia,8,744,0,5952,507.63,New,30,Cash,4.9
B1827,2026-04-30,Ahmedabad,Gujarat,Grocery,Grocery,Atta,Aashirvaad,1,166,15,141.1,23.73,New,48,Cash,3.1
B1828,2026-06-09,Delhi,Delhi,Snacks,Snacks,Biscuits,Britannia,2,629,15,1069.3,207.51,Returning,11,UPI,3.2
B1829,2026-06-07,Mumbai,Maharashtra,Beverages,Beverages,Soft Drink,Coca-Cola,5,338,10,1521,155.02,New,51,Cash,4.4
B1830,2026-01-13,Delhi,Delhi,Fruits,Fruits,Apple,Fresh,5,567,15,2409.75,590.82,Returning,11,Cash,3.3
B1831,2026-04-09,Pune,Maharashtra,Snacks,Snacks,Biscuits,Britannia,2,36,15,61.2,14.06,Returning,33,UPI,3.6
B1832,2026-05-07,Mumbai,Maharashtra,Snacks,Snacks,Biscuits,Britannia,5,228,15,969,121.6,Returning,42,UPI,3.7
B1833,2026-01-03,Pune,Maharashtra,Snacks,Snacks,Chips,Lay's,6,366,5,2086.2,424.17,New,35,Credit Card,4.5
B1834,2026-06-02,Ahmedabad,Gujarat,Beverages,Beverages,Juice,Real,2,560,0,1120,198.05,Returning,15,Credit Card,4.9
B1835,2026-03-20,Jaipur,Rajasthan,Snacks,Snacks,Chips,Lay's,2,175,15,297.5,58.82,New,56,Cash,3.8
B1836,2026-02-28,Bengaluru,Karnataka,Dairy,Dairy,Curd,Mother Dairy,2,157,0,314,54.39,New,58,Cash,4.9
B1837,2026-02-11,Ahmedabad,Gujarat,Grocery,Grocery,Atta,Aashirvaad,3,171,15,436.05,96.38,New,16,Wallet,4.5
B1838,2026-03-10,Bengaluru,Karnataka,Snacks,Snacks,Biscuits,Britannia,1,281,15,238.85,56.43,Returning,50,Cash,4.7
B1839,2026-03-08,Bengaluru,Karnataka,Dairy,Dairy,Milk,Amul,6,433,0,2598,265.93,New,22,UPI,4.8
B1840,2026-01-31,Jaipur,Rajasthan,Dairy,Dairy,Milk,Amul,1,708,5,672.6,117.39,Returning,20,UPI,3
B1841,2026-01-20,Jaipur,Rajasthan,Fruits,Fruits,Banana,Fresh,8,786,10,5659.2,1301.17,Returning,13,Credit Card,3.1
B1842,2026-02-16,Mumbai,Maharashtra,Fruits,Fruits,Banana,Fresh,3,110,5,313.5,27.01,Returning,20,Credit Card,4.7
B1843,2026-02-20,Mumbai,Maharashtra,Fruits,Fruits,Banana,Fresh,6,256,0,1536,270.65,Returning,43,Wallet,3.8
B1844,2026-03-04,Bengaluru,Karnataka,Dairy,Dairy,Milk,Amul,1,105,15,89.25,21.19,New,55,Credit Card,3.1
B1845,2026-05-05,Mumbai,Maharashtra,Beverages,Beverages,Soft Drink,Coca-Cola,2,536,20,857.6,119.04,Returning,21,UPI,3.9
B1846,2026-02-22,Bengaluru,Karnataka,Dairy,Dairy,Milk,Amul,4,238,15,809.2,102.19,Returning,14,UPI,4
B1847,2026-04-20,Pune,Maharashtra,Grocery,Grocery,Atta,Aashirvaad,8,489,10,3520.8,645.14,Returning,22,UPI,4.6
B1848,2026-06-27,Mumbai,Maharashtra,Grocery,Grocery,Rice,Fortune,6,369,5,2103.3,426.81,Returning,41,Wallet,4.3
B1849,2026-04-13,Jaipur,Rajasthan,Fruits,Fruits,Banana,Fresh,5,216,5,1026,175.92,New,42,Cash,3.4
B1850,2026-01-01,Pune,Maharashtra,Beverages,Beverages,Juice,Real,4,316,20,1011.2,92.86,New,12,UPI,4.5
B1851,2026-02-17,Jaipur,Rajasthan,Grocery,Grocery,Rice,Fortune,4,403,10,1450.8,295.94,New,23,Credit Card,4.2
B1852,2026-04-20,Jaipur,Rajasthan,Fruits,Fruits,Banana,Fresh,3,296,5,843.6,104.35,New,40,Wallet,4.6
B1853,2026-01-02,Pune,Maharashtra,Snacks,Snacks,Biscuits,Britannia,1,768,15,652.8,143.51,Returning,20,Wallet,3.2
B1854,2026-05-11,Mumbai,Maharashtra,Fruits,Fruits,Apple,Fresh,2,274,0,548,95.79,Returning,27,Credit Card,4.9
B1855,2026-03-19,Pune,Maharashtra,Fruits,Fruits,Banana,Fresh,8,741,0,5928,681.46,Returning,11,Wallet,3.6
B1856,2026-05-21,Bengaluru,Karnataka,Fruits,Fruits,Banana,Fresh,5,554,20,2216,490.47,New,25,Wallet,4.3
B1857,2026-06-21,Bengaluru,Karnataka,Snacks,Snacks,Chips,Lay's,6,567,15,2891.7,501.07,New,10,Cash,4.2
B1858,2026-02-02,Delhi,Delhi,Fruits,Fruits,Banana,Fresh,8,184,10,1324.8,230.68,Returning,58,Wallet,3.2
B1859,2026-02-17,Mumbai,Maharashtra,Grocery,Grocery,Atta,Aashirvaad,8,689,0,5512,790.25,New,50,UPI,3.1
B1860,2026-05-29,Pune,Maharashtra,Fruits,Fruits,Banana,Fresh,3,118,20,283.2,54.37,New,35,UPI,4.8
B1861,2026-05-22,Mumbai,Maharashtra,Beverages,Beverages,Juice,Real,6,150,5,855,102.85,Returning,26,UPI,3.5
B1862,2026-02-07,Ahmedabad,Gujarat,Snacks,Snacks,Biscuits,Britannia,8,110,15,748,169.57,New,53,Cash,3.6
B1863,2026-06-18,Delhi,Delhi,Snacks,Snacks,Biscuits,Britannia,2,618,0,1236,141.79,New,19,Wallet,3.5
B1864,2026-05-16,Ahmedabad,Gujarat,Beverages,Beverages,Soft Drink,Coca-Cola,5,363,5,1724.25,238.76,Returning,20,Cash,4.5
B1865,2026-06-24,Bengaluru,Karnataka,Beverages,Beverages,Juice,Real,2,253,10,455.4,74.24,New,47,Credit Card,4.1
B1866,2026-02-18,Ahmedabad,Gujarat,Beverages,Beverages,Soft Drink,Coca-Cola,6,49,10,264.6,56.59,New,10,Cash,4.9
B1867,2026-03-06,Pune,Maharashtra,Grocery,Grocery,Atta,Aashirvaad,5,84,15,357,57.73,Returning,43,Cash,4.4
B1868,2026-05-29,Jaipur,Rajasthan,Snacks,Snacks,Chips,Lay's,8,335,0,2680,334.91,New,53,Wallet,3.8
B1869,2026-02-19,Jaipur,Rajasthan,Grocery,Grocery,Atta,Aashirvaad,2,68,15,115.6,23.11,New,18,UPI,4.8
B1870,2026-02-17,Ahmedabad,Gujarat,Grocery,Grocery,Rice,Fortune,2,703,15,1195.1,236.94,New,10,Cash,4.8
B1871,2026-02-17,Jaipur,Rajasthan,Beverages,Beverages,Juice,Real,5,324,15,1377,205.3,New,47,UPI,3.8
B1872,2026-04-17,Mumbai,Maharashtra,Beverages,Beverages,Soft Drink,Coca-Cola,5,444,0,2220,532.12,Returning,12,UPI,3.9
B1873,2026-02-28,Pune,Maharashtra,Snacks,Snacks,Biscuits,Britannia,6,444,10,2397.6,217.49,Returning,58,Wallet,4
B1874,2026-06-09,Ahmedabad,Gujarat,Fruits,Fruits,Banana,Fresh,2,366,10,658.8,135.51,New,44,Wallet,4.4
B1875,2026-01-21,Delhi,Delhi,Beverages,Beverages,Soft Drink,Coca-Cola,8,632,15,4297.6,737.65,New,15,Cash,4.9
B1876,2026-02-14,Delhi,Delhi,Grocery,Grocery,Rice,Fortune,5,420,15,1785,402.96,New,49,Cash,4.1
B1877,2026-05-20,Bengaluru,Karnataka,Beverages,Beverages,Soft Drink,Coca-Cola,4,523,20,1673.6,179.8,New,26,UPI,3.1
B1878,2026-05-01,Mumbai,Maharashtra,Snacks,Snacks,Biscuits,Britannia,2,756,5,1436.4,219.46,Returning,13,UPI,3.5
B1879,2026-06-16,Bengaluru,Karnataka,Beverages,Beverages,Juice,Real,7,673,5,4475.45,919.52,Returning,15,Credit Card,3.1
B1880,2026-03-27,Jaipur,Rajasthan,Snacks,Snacks,Chips,Lay's,3,763,20,1831.2,221.63,Returning,18,UPI,4.5
B1881,2026-02-14,Jaipur,Rajasthan,Fruits,Fruits,Banana,Fresh,1,181,10,162.9,18.37,Returning,24,UPI,4.5
B1882,2026-04-14,Pune,Maharashtra,Snacks,Snacks,Biscuits,Britannia,8,630,0,5040,500.6,Returning,12,Credit Card,4.4
B1883,2026-03-12,Bengaluru,Karnataka,Snacks,Snacks,Biscuits,Britannia,7,514,20,2878.4,650.28,New,47,Credit Card,4.1
B1884,2026-03-04,Bengaluru,Karnataka,Beverages,Beverages,Juice,Real,7,609,15,3623.55,820.61,New,48,Credit Card,3.8
B1885,2026-06-05,Pune,Maharashtra,Dairy,Dairy,Milk,Amul,3,242,15,617.1,70.07,New,32,Wallet,3.5
B1886,2026-03-13,Pune,Maharashtra,Grocery,Grocery,Rice,Fortune,2,480,0,960,158.58,New,24,Cash,4.6
B1887,2026-06-09,Jaipur,Rajasthan,Dairy,Dairy,Curd,Mother Dairy,8,445,15,3026,654.92,Returning,43,Cash,3.2
B1888,2026-06-01,Pune,Maharashtra,Grocery,Grocery,Rice,Fortune,2,83,15,141.1,16.5,Returning,45,UPI,3.3
B1889,2026-02-21,Pune,Maharashtra,Beverages,Beverages,Juice,Real,3,181,5,515.85,105.06,Returning,34,UPI,4.5
B1890,2026-05-05,Ahmedabad,Gujarat,Beverages,Beverages,Soft Drink,Coca-Cola,8,677,5,5145.2,915.46,Returning,53,Credit Card,4.9
B1891,2026-01-05,Jaipur,Rajasthan,Dairy,Dairy,Milk,Amul,8,523,5,3974.8,559.61,New,56,UPI,3.6
B1892,2026-02-21,Ahmedabad,Gujarat,Fruits,Fruits,Banana,Fresh,1,202,20,161.6,21.92,Returning,48,Wallet,3
B1893,2026-02-22,Mumbai,Maharashtra,Beverages,Beverages,Soft Drink,Coca-Cola,2,780,0,1560,385.82,Returning,54,Cash,3.8
B1894,2026-04-23,Ahmedabad,Gujarat,Beverages,Beverages,Juice,Real,2,178,15,302.6,29.79,Returning,30,Credit Card,3.9
B1895,2026-06-17,Mumbai,Maharashtra,Grocery,Grocery,Rice,Fortune,4,641,5,2435.8,246.9,Returning,44,Wallet,4.3
B1896,2026-01-27,Pune,Maharashtra,Dairy,Dairy,Milk,Amul,6,733,5,4178.1,1005.77,New,20,UPI,3.6
B1897,2026-01-25,Delhi,Delhi,Dairy,Dairy,Curd,Mother Dairy,7,543,15,3230.85,467.81,New,24,Credit Card,3.4
B1898,2026-06-16,Delhi,Delhi,Dairy,Dairy,Curd,Mother Dairy,8,793,0,6344,1266.82,New,26,UPI,4.3
B1899,2026-04-27,Delhi,Delhi,Grocery,Grocery,Atta,Aashirvaad,6,69,5,393.3,69.12,Returning,11,UPI,3.4
B1900,2026-03-07,Ahmedabad,Gujarat,Beverages,Beverages,Juice,Real,2,611,20,977.6,238.85,Returning,60,Cash,4.5
B1901,2026-02-05,Jaipur,Rajasthan,Beverages,Beverages,Juice,Real,1,166,20,132.8,32.51,New,23,Credit Card,3.5
B1902,2026-05-20,Ahmedabad,Gujarat,Dairy,Dairy,Curd,Mother Dairy,7,326,0,2282,348.83,New,40,UPI,4.1
B1903,2026-02-09,Pune,Maharashtra,Dairy,Dairy,Curd,Mother Dairy,5,610,20,2440,265.98,Returning,40,Wallet,3.6
B1904,2026-06-17,Jaipur,Rajasthan,Grocery,Grocery,Rice,Fortune,4,745,5,2831,314.72,New,30,Cash,3.2
B1905,2026-03-22,Mumbai,Maharashtra,Fruits,Fruits,Apple,Fresh,1,249,10,224.1,27.8,New,53,Cash,4.3
B1906,2026-05-11,Mumbai,Maharashtra,Snacks,Snacks,Chips,Lay's,3,754,0,2262,352.69,Returning,52,UPI,3.1
B1907,2026-04-05,Bengaluru,Karnataka,Grocery,Grocery,Rice,Fortune,8,374,0,2992,646.75,New,49,Wallet,3.1
B1908,2026-05-19,Delhi,Delhi,Fruits,Fruits,Apple,Fresh,8,192,20,1228.8,155.61,New,57,UPI,4.2
B1909,2026-05-25,Ahmedabad,Gujarat,Dairy,Dairy,Milk,Amul,5,374,0,1870,393.45,New,31,UPI,4
B1910,2026-02-24,Bengaluru,Karnataka,Fruits,Fruits,Banana,Fresh,2,500,20,800,180.86,New,37,Cash,4.9
B1911,2026-04-24,Mumbai,Maharashtra,Beverages,Beverages,Soft Drink,Coca-Cola,3,340,15,867,167.27,Returning,46,Credit Card,4.9
B1912,2026-03-06,Bengaluru,Karnataka,Fruits,Fruits,Apple,Fresh,3,720,5,2052,482.61,Returning,41,Cash,4.8
B1913,2026-02-16,Ahmedabad,Gujarat,Fruits,Fruits,Banana,Fresh,3,629,20,1509.6,191.77,Returning,34,UPI,3.8
B1914,2026-02-10,Delhi,Delhi,Snacks,Snacks,Chips,Lay's,8,343,10,2469.6,516.82,Returning,55,Credit Card,3.8
B1915,2026-02-14,Bengaluru,Karnataka,Grocery,Grocery,Rice,Fortune,5,379,0,1895,473.08,New,31,Wallet,4.3
B1916,2026-02-01,Ahmedabad,Gujarat,Dairy,Dairy,Curd,Mother Dairy,6,517,10,2791.8,257.81,Returning,25,Cash,4.7
B1917,2026-04-25,Delhi,Delhi,Dairy,Dairy,Curd,Mother Dairy,1,677,5,643.15,91.22,Returning,13,UPI,3.1
B1918,2026-04-11,Bengaluru,Karnataka,Snacks,Snacks,Chips,Lay's,2,65,5,123.5,24.84,New,51,Credit Card,3.6
B1919,2026-04-18,Jaipur,Rajasthan,Beverages,Beverages,Juice,Real,5,769,15,3268.25,344,New,51,UPI,4.1
B1920,2026-05-08,Jaipur,Rajasthan,Fruits,Fruits,Banana,Fresh,3,168,10,453.6,47.81,Returning,20,UPI,4.1
B1921,2026-06-27,Ahmedabad,Gujarat,Beverages,Beverages,Soft Drink,Coca-Cola,4,561,5,2131.8,481.63,New,59,Credit Card,3.3
B1922,2026-04-23,Ahmedabad,Gujarat,Fruits,Fruits,Apple,Fresh,7,337,20,1887.2,369.4,Returning,40,Wallet,3.4
B1923,2026-01-19,Ahmedabad,Gujarat,Snacks,Snacks,Chips,Lay's,4,794,0,3176,311.92,Returning,35,UPI,3.6
B1924,2026-05-11,Jaipur,Rajasthan,Grocery,Grocery,Rice,Fortune,7,417,10,2627.1,586.08,New,14,Credit Card,4.1
B1925,2026-06-18,Pune,Maharashtra,Fruits,Fruits,Banana,Fresh,4,77,20,246.4,48.68,New,15,Cash,3.9
B1926,2026-03-11,Bengaluru,Karnataka,Fruits,Fruits,Banana,Fresh,3,515,20,1236,287.39,Returning,31,Credit Card,4.4
B1927,2026-02-19,Ahmedabad,Gujarat,Grocery,Grocery,Rice,Fortune,7,273,0,1911,375.08,Returning,24,UPI,3.1
B1928,2026-04-15,Ahmedabad,Gujarat,Snacks,Snacks,Biscuits,Britannia,5,28,20,112,14.26,New,22,Wallet,3.2
B1929,2026-05-06,Jaipur,Rajasthan,Fruits,Fruits,Banana,Fresh,6,754,20,3619.2,462.51,New,53,Cash,3.6
B1930,2026-03-16,Bengaluru,Karnataka,Snacks,Snacks,Biscuits,Britannia,8,107,10,770.4,130.46,Returning,46,UPI,4.2
B1931,2026-06-07,Jaipur,Rajasthan,Dairy,Dairy,Milk,Amul,7,427,20,2391.2,369.22,New,40,UPI,4.4
B1932,2026-03-27,Pune,Maharashtra,Dairy,Dairy,Milk,Amul,6,524,10,2829.6,340.87,Returning,26,UPI,4.8
B1933,2026-03-23,Delhi,Delhi,Fruits,Fruits,Banana,Fresh,1,535,10,481.5,108.33,Returning,19,Credit Card,3.1
B1934,2026-04-07,Mumbai,Maharashtra,Snacks,Snacks,Biscuits,Britannia,3,73,20,175.2,23.51,New,40,Cash,4.7
B1935,2026-04-17,Jaipur,Rajasthan,Beverages,Beverages,Soft Drink,Coca-Cola,8,33,15,224.4,26.26,New,12,UPI,4.7
B1936,2026-06-14,Delhi,Delhi,Snacks,Snacks,Chips,Lay's,6,158,0,948,80.03,New,36,Cash,3.3
B1937,2026-06-04,Jaipur,Rajasthan,Beverages,Beverages,Juice,Real,3,692,5,1972.2,366.75,Returning,23,Cash,3.9
B1938,2026-05-16,Mumbai,Maharashtra,Snacks,Snacks,Chips,Lay's,4,351,5,1333.8,287.5,Returning,56,Wallet,3.2
B1939,2026-04-11,Delhi,Delhi,Snacks,Snacks,Chips,Lay's,1,576,20,460.8,56.85,New,37,Wallet,4
B1940,2026-03-22,Jaipur,Rajasthan,Fruits,Fruits,Banana,Fresh,6,391,15,1994.1,488.86,New,36,Cash,3.8
B1941,2026-03-05,Mumbai,Maharashtra,Dairy,Dairy,Curd,Mother Dairy,2,237,20,379.2,55.45,New,20,Wallet,4.7
B1942,2026-06-16,Bengaluru,Karnataka,Snacks,Snacks,Biscuits,Britannia,4,238,0,952,143.16,New,33,Cash,4.9
B1943,2026-02-13,Pune,Maharashtra,Grocery,Grocery,Rice,Fortune,8,447,0,3576,372.72,New,59,UPI,3.5
B1944,2026-03-30,Jaipur,Rajasthan,Dairy,Dairy,Milk,Amul,7,619,15,3683.05,767.22,Returning,11,Wallet,4.6
B1945,2026-01-31,Pune,Maharashtra,Fruits,Fruits,Apple,Fresh,6,503,0,3018,505.19,Returning,59,Wallet,4.9
B1946,2026-01-20,Jaipur,Rajasthan,Beverages,Beverages,Juice,Real,8,311,0,2488,492.23,Returning,35,Credit Card,4.2
B1947,2026-06-06,Ahmedabad,Gujarat,Beverages,Beverages,Juice,Real,2,547,20,875.2,177.36,New,33,Wallet,4
B1948,2026-06-07,Delhi,Delhi,Snacks,Snacks,Chips,Lay's,4,689,20,2204.8,544.97,Returning,51,UPI,4.6
B1949,2026-04-01,Jaipur,Rajasthan,Snacks,Snacks,Biscuits,Britannia,2,304,5,577.6,118.43,New,51,UPI,4.3
B1950,2026-01-29,Ahmedabad,Gujarat,Fruits,Fruits,Banana,Fresh,3,31,0,93,9.01,New,40,UPI,4.5
B1951,2026-02-21,Delhi,Delhi,Grocery,Grocery,Rice,Fortune,6,800,0,4800,942.42,New,30,Wallet,4.7
B1952,2026-06-18,Pune,Maharashtra,Beverages,Beverages,Soft Drink,Coca-Cola,8,157,15,1067.6,204.29,New,53,Credit Card,4
B1953,2026-06-20,Delhi,Delhi,Fruits,Fruits,Apple,Fresh,1,711,10,639.9,125.34,Returning,39,Wallet,4.5
B1954,2026-05-28,Mumbai,Maharashtra,Fruits,Fruits,Banana,Fresh,7,298,0,2086,255.26,Returning,17,UPI,4.3
B1955,2026-01-31,Delhi,Delhi,Grocery,Grocery,Atta,Aashirvaad,2,788,10,1418.4,293.32,Returning,21,Credit Card,3.6
B1956,2026-05-13,Jaipur,Rajasthan,Snacks,Snacks,Biscuits,Britannia,6,548,15,2794.8,477.79,Returning,41,Credit Card,3.3
B1957,2026-06-18,Delhi,Delhi,Snacks,Snacks,Biscuits,Britannia,1,681,5,646.95,132.3,New,51,Cash,4
B1958,2026-04-15,Mumbai,Maharashtra,Snacks,Snacks,Biscuits,Britannia,8,596,0,4768,1058.05,Returning,59,Wallet,4.1
B1959,2026-05-07,Delhi,Delhi,Beverages,Beverages,Juice,Real,4,413,20,1321.6,161.17,Returning,32,UPI,3.3
B1960,2026-04-29,Bengaluru,Karnataka,Fruits,Fruits,Apple,Fresh,3,137,10,369.9,86.74,New,19,UPI,4.9
B1961,2026-05-22,Mumbai,Maharashtra,Fruits,Fruits,Banana,Fresh,5,476,5,2261,484.53,New,43,Cash,4.3
B1962,2026-04-02,Ahmedabad,Gujarat,Grocery,Grocery,Rice,Fortune,5,36,0,180,19.9,Returning,28,Credit Card,4.3
B1963,2026-06-26,Ahmedabad,Gujarat,Dairy,Dairy,Milk,Amul,5,446,15,1895.5,264.49,New,45,UPI,4.2
B1964,2026-01-27,Pune,Maharashtra,Fruits,Fruits,Apple,Fresh,7,402,5,2673.3,643.25,Returning,47,UPI,4.3
B1965,2026-06-15,Ahmedabad,Gujarat,Beverages,Beverages,Juice,Real,5,112,15,476,112.6,New,23,Credit Card,4.8
B1966,2026-04-02,Jaipur,Rajasthan,Grocery,Grocery,Rice,Fortune,4,516,0,2064,370.12,Returning,51,Wallet,4.8
B1967,2026-02-06,Jaipur,Rajasthan,Snacks,Snacks,Chips,Lay's,5,223,15,947.75,182.16,Returning,51,UPI,4.5
B1968,2026-05-12,Mumbai,Maharashtra,Grocery,Grocery,Rice,Fortune,3,727,10,1962.9,230.16,Returning,42,UPI,3.2
B1969,2026-06-13,Jaipur,Rajasthan,Beverages,Beverages,Juice,Real,6,605,20,2904,364.15,Returning,26,Cash,3.1
B1970,2026-03-22,Pune,Maharashtra,Dairy,Dairy,Curd,Mother Dairy,2,139,15,236.3,19.28,New,27,UPI,3.3
B1971,2026-02-14,Mumbai,Maharashtra,Snacks,Snacks,Chips,Lay's,8,501,15,3406.8,746.26,New,24,Cash,4.9
B1972,2026-06-15,Jaipur,Rajasthan,Snacks,Snacks,Biscuits,Britannia,2,356,0,712,98.54,New,32,UPI,4
B1973,2026-03-04,Mumbai,Maharashtra,Dairy,Dairy,Curd,Mother Dairy,6,53,10,286.2,42.12,New,55,Credit Card,4.3
B1974,2026-06-04,Jaipur,Rajasthan,Snacks,Snacks,Chips,Lay's,8,361,20,2310.4,437.37,Returning,60,Cash,3.8
B1975,2026-05-19,Mumbai,Maharashtra,Dairy,Dairy,Milk,Amul,1,379,5,360.05,55.98,New,30,Credit Card,3.7
B1976,2026-04-10,Bengaluru,Karnataka,Beverages,Beverages,Juice,Real,3,610,10,1647,232.26,New,18,Wallet,3.8
B1977,2026-06-28,Mumbai,Maharashtra,Beverages,Beverages,Juice,Real,3,752,15,1917.6,322.58,New,43,Credit Card,3.6
B1978,2026-06-09,Ahmedabad,Gujarat,Snacks,Snacks,Chips,Lay's,3,471,20,1130.4,245.45,New,42,Wallet,4.5
B1979,2026-03-10,Bengaluru,Karnataka,Fruits,Fruits,Banana,Fresh,1,631,15,536.35,94.78,New,43,UPI,3.9
B1980,2026-01-26,Pune,Maharashtra,Fruits,Fruits,Banana,Fresh,1,326,5,309.7,63.35,Returning,32,Cash,4.7
